post_time,post_id,message
5/9/2018 15:41,7f16016608e97c5dd25227ff20e3ec46,things in my life are good and finally getting better things have been rough for me but i know i can get through the hardest of times i know i will i have the will of fire🔥 im letting my self go with the flow like water♒ and when im down and feel like i cant go any further i listen to the wind🌀 for advice. but i would like to thank all who have been their for me and helped me through things im coming to a new beginning and would like to still have you their with me and to renew any relations i messed up because of my drug additions☠️☢️☣️ i had im now sober and well i feel great now                                    .                                                                                                            .                                                                                                              p.s.        may world peace☯️☮️ come soon may everyone become spiritual😇 and enlightened be happy😅 live life
5/9/2018 15:41,98def69499b1c7d096e2732a4fa3210a,Michaela Ross Dominic Ross ♡♡<NL>Love you both so much!! ♡
5/9/2018 15:41,3cf1505986d02b26008cc07d3af7519a,i choose turqoise!
5/9/2018 15:41,9e09a2988d2b6274c996a8f9cfbd7fec,//untitled (for the moment)//<NL>#wip
5/9/2018 15:41,8b0b79e6589948a84a443fb511d4106e,Gabriel Kiefer
5/9/2018 15:41,d343ada6ef8d4ba498b42845b456b6e6,Youngking G Eli
5/9/2018 15:41,b6ae2b28a7f6c13793d9a6c74425a441,I hope you never want me back. Please let what is done be done.
5/9/2018 15:41,8f1769f6c912b75e3e5579c29e40a2bb,Fuck you and your needle monkey.
5/9/2018 15:41,06ec53872ea77ba6ef4417446163c1de,It's crazy how a simple doller can change someone's mood from starving to thanking God for an angel like mee. Only if I was rich I'd help the homeless & the poor . 💯👌 not even 1 dolled can change a hoes mindset from being selfish to being greedy!!
5/9/2018 15:41,8cf873bb7db3ccb35661b11918909ca8,I am just sad
5/9/2018 15:41,2f1504a2206ba472d6f96f9e27b6822d,Meeeee
5/9/2018 15:41,52cb4aac2d551eced8f2a81f7d8b9094,Only if forests were like this<CM> humanity never created machines.
5/9/2018 15:41,13afeb22028841cda181149498f3a7c4,Hmu for a smoke sesh later today. Bout to hit the dispo
5/9/2018 15:41,8ff26ff374cddc876bbea403bfc6642a,I am feeling very sick I been throwing up all morning seen 3am wtf I am not feeling very well today .
5/9/2018 15:41,a606943c4d05f00cda39423691e546cf,Desiree Monique and Vonique Muniz
5/9/2018 15:41,df52f5470a547a7c0a296585eabc755f,This is my life.
5/9/2018 15:41,360fc4d3fbbc021ff643b09ab3e37c4d,I'm glad ion have friends don't need them cuz they ain't real <NL>Only have a selected few!!
5/9/2018 15:41,8246af9a380ebfe832bbf48ffe4e4a60,AFFRAID OF BEING NOT HEARD OR BELIEVED
5/9/2018 15:41,369204adecfed07bd64fc81c363b571d,a gentle reminder to WASH BEHIND YOUR EARS AND IN BETWEEN YOUR TOES 🛁
5/9/2018 15:41,58d3a470186ca941f09af44f056f06ce,To cute for words. I want one!! 😍
5/9/2018 15:41,08c73669495d94c222b7afd6dd609cd6,Chase Davis Cody Rutland
5/9/2018 15:41,be22c2aca6a8bbae0f6084a9dd75df52,Fwm thought 2017? Maybe longer?💎💎
5/9/2018 15:41,6d2c354a2ecd745265b37b1f07b62479,Yep thats how we do
5/9/2018 15:41,65494304780193cee0a06eb291104312,I need a A-1😍😘 That is down with everything and doesn't give a fuck about drama like fr 😭😂
5/9/2018 15:41,e3540742f70afb2ec31c8edc7581b47c,Thank you Universe. This is me to the tee. 🌌🌌
5/9/2018 15:41,600837a0ea5e1d1393dad4374909096a,😂😂😂😂 Baaabe you damn hoeskii
5/9/2018 15:41,e9ebb740f0b84be60b91af386d9f7d08,hahaha
5/9/2018 15:41,63e091f5b8d0e29aeb79d4c7212ad490,Captain's Log: Awoke from a deep hibernation. No feasible interaction with the locals.
5/9/2018 15:41,e0f49edc5a6cc2f0cb1f2c975d6d639a,✨
5/9/2018 15:41,3593c54f67729e1dc74bb715a435d6fe,and the voice in your ear<CM> that's me ;)
5/9/2018 15:41,32709378a22b65e6744fc6f60a2a79bc,BACK ON THIS
5/9/2018 15:41,adfa9e70add468d940ff68d1bfa2fb7a,Davey Piro who rob layin out now
5/9/2018 15:41,cd088e6ab56fd8f666865001a326ad9b,Yessss😂😂😂😂
5/9/2018 15:46,31abc86f9a954c773cabd15c0aabdc96,With permission
5/9/2018 15:41,06598fe0b1b6f403132c119096b5cc02,Today I hope it rains a lot n I truly trying to keep my head up there is so much in life it is like it is unwritten u never know what is in front of u take the chance to see what u can do in life
5/9/2018 15:41,7eb4e24d1d753c26a2c7719055379d8e,So glad im not going to work til 11. Yesterday sucked!!!
5/9/2018 15:41,a8cfde933bec0167a6e26429b8de7036,Jammin' on the streets of Chicago with beautiful people #chicago #jam #streetperformers
5/9/2018 15:41,53918af71e6dfa6d872038869ffe470b,Bro.... I cant do no shirt & wear jewlery..😔😂😂😂 my chains get caught/pull my chest hair😂😂😂😂😂😂😂
5/9/2018 15:41,5e22f9ed68b9d5fa771e01f985ffbcda,It wuz murder over hard LIKE I LIKE MY EGGS
5/9/2018 15:46,fecfd30265a69f03b7464baaa67f4b17,Lowkey XD
5/9/2018 15:41,04a8db4c32a20396b5e11e3807d10509,It was hot as fuck today
5/9/2018 15:46,0b2eb62964c18dea32bdb157ceeab339,Catching up on Black Ink Crew chicago.. Nigga charmaine need to shut the fuck up. All up in peoplr business 😂😂
5/9/2018 15:41,c259d7f061d069248e000fe9f9107e09,Today was fuckin bullshit
5/9/2018 15:41,e63c23edffe063f546c8274a50bbe7bc,Awwwwww it's groundhogs Days
5/9/2018 15:41,e7979ffc5969669b1dedd6fe6ae01a6d,Stressed gal fer lyfe.
5/9/2018 15:41,503ba38e3372f4a86c99c0be53e066fb,Where the fuck was this attitude 3 games ago??
5/9/2018 15:41,02dcad84f63f3b0339a09a489221f785,Who is up shit  I am just up I mean  I took a nap at 1pm to 7pm today so I am  just up
5/9/2018 15:41,598732619f26faf1c7622bf8da2a0ee6,Mannn give me pro tools & a computer & a microphone! I'll be good
5/9/2018 15:41,754e5f20ad031141ced06ebe7715114a,Me wen i git denied
5/9/2018 15:41,183103f88b60a30201ce895921227633,Gotta take my ass to work but before I go .. Make sure you grab you a ticket for MMMFD Or Esham hell if you got the money why not grab both and chill with everyone hit up the brothers Marcus or Leary for Em and get your asses down to hermans hideaway tonight and show your support for the rebel gang mothafuckas
5/9/2018 15:41,0f2dde2b26cc3fa5a803f0417aaaf65d,Tristan<CM> why do I keep getting you for a doctor??? Aren't you supposed to be a cook? Or are you secretly getting a degree elsewhere...
5/9/2018 15:41,cfbb0aacab21202bb36643f443b3167e,Today has been really cool in relax  I smoke a blunt  in going to  the store
5/9/2018 15:41,20ad9e4683892a95f7e4eca53f89de89,Jenna Bean <NL>I can so see one of us saying this!! lol
5/9/2018 15:46,f38cd80f0b28a9ecfe3e0f30b357314f,So I was getting ready and I needed to brush my teeth. I couldn't find my toothpaste. I thought I found it. It happened to be cortizone. It looks the same when your in a rush. The inside of my mouth tastes like ass!
5/9/2018 15:41,c03e3922c8c3077ae0775a7bc39a7982,Be honest
5/9/2018 15:46,c03f700f08cf370bb0c9ce65bb951eb4,Steve Briskin Murry Christms 2018 pls
5/9/2018 15:41,de5e4ced0a09428ac0fdf8b72f8c0349,I feel so alone I am sad af I have been crying all day man shit be real tho people can never be in my shoes
5/9/2018 15:46,6ed168d8b2b0e74c2643513d04c9761d,turn up who coming<NL>drop a like
5/9/2018 15:41,fa4087be044fb3d2eeb5a98621b1792d,prepare to get fucked by the long dick of the law<CM> sugar tits
5/9/2018 15:41,2e4bde1a0b7b836fe3abab7e4ebc1e97,lmao
5/9/2018 15:41,7d97f546bd21a1fee2b824f80eb7a76e,❤️😍
5/9/2018 15:46,a5e1e5aba344523493bc588716da13c6,😂😂😂
5/9/2018 15:41,8a47d3139f3bcd6b0850cd562abda182,That's gonna be me and my baby real quick!!! lol I miss you babe <3
5/9/2018 15:46,ee6ccd12cd73ae48c5b3155648d8052a,Sweet Album Cover - Sweet Music
5/9/2018 15:41,567d4dec2b48b32f7d1c4cbb321d23f5,I love my friends<CM>hu my friends push like 👍👍👍👍👍👍👍👍<CM>I want see<CM> how many friends I have😉😉😉
5/9/2018 15:41,650e63442c9067fa92b9be5c2c6f2ffe,Smoking dutchies litt  😈
5/9/2018 15:41,90be740dfd9e7a52a2d6f1f3fe90a92a,That is gone be yo dog mom Shardier Beard
5/9/2018 15:46,1d3c2f550a1aa9b782ae839200382f97,Lol. Same.
5/9/2018 15:41,ac5f2d35ec1d9ca667b4c314c144947c,Marshawn Lynch to the raiders?
5/9/2018 15:41,57c655a1685d0eef9f527c2b9296dd7d,Ain’t nobody got my back but me<NL>Ain’t nobody here when I need them but ME<NL>ain’t nobody gonna help me but me.<NL>And ain’t nobody gonna stay in my life but me
5/9/2018 15:46,69861dbcb0269b28fe9e35c2b2b590fb,Steve Briskin BRUHHHHHHH
5/9/2018 15:41,050e39fce971a33fee1f0f65e46b3c6c,I hate when people tell me <QT>I miss you best friend<QT> one of those pet peeves that get on my nerves💯💯 if I've called you best friend it means you've gained my respect. Loyalty is not a one way street💯💯
5/9/2018 15:41,0c619e090e090356d6941e566aa3bd30,Wtf 😂😂😂
5/9/2018 15:41,88a15442c11a67a7977098b265d90944,Snapchat- xinjii31
5/9/2018 15:41,f4ca41bc6cec77aabb3d439487d3b906,I've been busy for the past 2 weeks I've been in Denver doing nothing but wake up at 5am going to work my 2 jobs<CM> go home and eat dinner<CM> clean<CM> take a shower and then going to bed and not having any days off so tomorrow and Tuesday is finally my two days off.
5/9/2018 15:41,bd00667e3dcbd829475e6dda0291aee1,Yo Frank is fucking with someone else now lol
5/9/2018 15:41,895eea5112270e6fcf192069d93594d2,I'm a Short Freaky Bitchh 😍👅💦
5/9/2018 15:41,b6cdb5d6619ee938d22a692423509b8b,Gots me another job
5/9/2018 15:41,508dd7fdd53657323126506a05301ce4,My movie of the year
5/9/2018 15:41,141ecf677ffe256963e0b77215cd642b,Let's chill? Tryna do something just woke up
5/9/2018 15:41,603a4d988b107197a5550ebafd1269b5,How many things are wrong with this
5/9/2018 15:41,ef50bdc2e797fafd2d818552cab1f778,Addy's guy lol were daayy at tho
5/9/2018 15:41,d97a410394318b93df38c1ace88f6097,Chillin at my BeBe place for a bit. I love him so much.
5/9/2018 15:41,2fa7e71577aa8454bef430e5a9578b92,Make one for a Kalashnikov and it will be ok
5/9/2018 15:41,08f293215d8999efed33ecd0da753dae,Niggaaaaa
5/9/2018 15:46,af8d89e297e7c896263259b5b8da1be1,What does this mean for you?
5/9/2018 15:41,bc541de36183aa182fe5606f1a101031,Lmao sorry to anyone who tried to watch my live video just a moment ago<CM> my microphone was having some technical issues.<NL>Anyway<CM> since video content is off the table please enjoy the #panooftheday.<NL>🌼🌼🌼
5/9/2018 15:41,234307ddcb2df54e4925c8a4f2aeb9e6,Inbox me if you would date me💯
5/9/2018 15:41,38e2379d1ee04092842afb5adaf710bf,Anybody else wanna cap wit me & get put in they place before 2017?? Lemme kno🤙🏾
5/9/2018 15:41,314264e70df0f5ec57fad94301a9a250,Lol😂😂😭😭still am? Jokessssss
5/9/2018 15:41,3f8d4f3d5156a3a7fb0b9fc08dc348b6,This Young Nigga Handsome😂😂😂😂Its A Blessing To Be Me<CM>So Be Proud to be You.😏
5/9/2018 15:41,70fe36a6cf6155da629627ac0c1ff481,Real niggas needa link bro. We needa another sit down<CM> u ready? Richard Bey
5/9/2018 15:41,985f760a97c1f3da1903a5887920a647,Resist the system. Seek out the truth over all the bs and the brainwashing.
5/9/2018 15:41,8a0529cdc513a722a6447fe39aaadb8c,On God Nigga!...fuck these hoes...mane..all these bitches just act the same...lol mane its like they are the same...and lol mane Bitches got me fucked up...But mufuckas ill need me b4 ill ever need them...Idgaf...And mane bitches act like they pussy are Golden...or sum...Tuh...lmao! I have a Golden dick...lol who gone take my mojo...you...haa! NO HOE. But im good...cause all these hoes just want Handouts...With they hands out...fuck you hoe and stay with yo Hands out..And stay on the line that yo ass on and where you stand now! And i swear to God! ITS STRAIGHT...(FYF)FUCK YOUR FEELINGS WITH MY DICK MODE!
5/9/2018 15:46,0f24abbfe3bececf6808a9087fc88262,Baby you're the highlight of lowlife #thatpoppy
5/9/2018 15:41,b6b2cf7645446c1a7caf41f47559e752,Ima nomad wanderer
5/9/2018 15:41,9e19e121630474de0b96014d75d59377,Jordan Johnston Belinda Miller....
5/9/2018 15:41,4ac5c37fcc0d9919d8267d73f3e729db,Lmfaooo I remember I went to record at Jay Lew studio<CM> recorded one song smoked hella wax & passed tf out 🤦🏽‍♂️😭😭😭😭
5/9/2018 15:41,5025ceaaed69227711d239aaf3d4a37d,Fuck arapahoe county man lol free at last
5/9/2018 15:41,4640bd675023bf630f7373423cd214df,Damn now he really looks like a rez dogg!
5/9/2018 15:41,546b889a828ec5fcbb124c00d32ad60d,Good 🌃 facebook
5/9/2018 15:41,95c7959f5128690752dc2f8133425a14,My face hurts because i got this stupid smile stuck on my face these are some good days I must say  today is a good day :)
5/9/2018 15:41,fe75fde4df1a6f8447500245c9726f65,Wtf happen to kyrie Irving??
5/9/2018 15:41,77df1ff05e3893e1b54a5365c47e3a6c,Make a bitch cum lika court date💀
5/9/2018 15:41,a25f617e3678483491c1a5b5d74b0709,My baby :* <NL>Russell Hughes
5/9/2018 15:41,2d8ca313b209acaef5a510ca3f9b52b2,Working Hard Af<CM> And TBH! I Love it<CM>Cause Hard Work Pays off<CM>And Only the Strong Survive<CM>And that Goes for Mentally<CM> Phiscally<CM>And Spiritually. And I Have Been to And Threw Hell And Back. And I swear to the Lord that that's Fact. And I know I'm Needed here. Cause if So<CM>I wouldn't be here<CM>And I would've Been gone. BUT....😀😀😀😀😀😏😏😏😏😏😎To see that I'm still Here. 😂😂😂😂Yes Lord...(Now)Family😛😝😜.😊😂😂😂😂Let's Run These Checks up.😎😎<NL>🚶🚶🚶🏃🏃🏃🏃🏃Paper Chasing Instead of chasing paper.⏳🏧💸💸💸💸💸💸💸💸💸💸💸💸💲💲💲💲💲💲💎💎💎💎💪💪💪🙌🙌🙌<NL>🙏🙏🙏🙏🙏😏..Blessings 😇☁🌈⛅🌝🌟🌟🌟🌞From the Lord Above.☝✋👋👐✊👊.
5/9/2018 15:41,7e58e33af1721c99f0de8c9ffab11a91,Morning bowl
5/9/2018 15:41,402a90c3ea706709a620abc7acd6557e,I am tried today but I am off
5/9/2018 15:41,4aa1bfe03c74b1d9993ef64261b2a459,Call me back stupid before i cut u
5/9/2018 15:41,9ac8cd357f22422fb55c478376330b20,😋😻
5/9/2018 15:41,d1e6dc7e5593af0dc91cd6118df911c5,We accept the love we think we deserve.
5/9/2018 15:41,78e851e82bf212c605e0f11622065d60,Batman
5/9/2018 15:41,eb519c785131bd3ba6f3c052912bf3d5,May anyone help me NOT look like a homely man? Gotta dress to impress.
5/9/2018 15:41,32fbc0967845c84468e253e48ecf8500,To all my homeless friends in Denver .. Stay safe Nd warm tonight with it dropping down below 10 tonight
5/9/2018 15:41,41e0db3afa9ebc80a67aefdb4de76d9a,15 facts about me<NL><NL>1. I'm femme trans male <NL>2. i dislike needles <NL>3. i adore all things cute and cuddly<NL>4. i'm only 5 foot 5<NL>5. i'm VERY ticklish<NL>6. prone to stealing all your hoodies<NL>7. i have a major sweet tooth<NL>8. clingy like a lil cute koala<NL>9. good fashion<NL>10. dancer<NL>11. i LOVE cuddling<NL>12. i scare easily<NL>13. fave color is pink<NL>14. never cosplayed before<NL>15. fave band is a german goth group called Schwarzer Engel
5/9/2018 15:41,bf778b62091a5428e04353cd7e89384b,🤦🏽‍♂️👿👿👿👿
5/9/2018 15:46,c118b08bb24a2746b8e441a0e0cc252e,I shoulda sung maurauder
5/9/2018 15:41,9f253bc9970c7535f2021694f2a89eda,Frankis the cutest thing in the world he's flippin adorable ima sew his eyes on tomorrow an make his little outfit buh for now this what he looks like😊😘
5/9/2018 15:41,dbf373e88007150569badb15ab5beec0,Because confidence is sexy!! <3
5/9/2018 15:41,23f3505d63c245e517c496733fd1c19b,And the sleepy goddess finally returns to her kingdom of blankets and dreams.
5/9/2018 15:41,b469cdbf7d2ae7e9ca7cf37171ad803f,💜💜
5/9/2018 15:41,46f410d829db71927d57ba3e1a361308,My sister is so beautiful! Her fiance sure is lucky!
5/9/2018 15:41,48db795f4f5db60688d7af0137c003ce,Trenton what's up for SXSW?
5/9/2018 15:41,2c766f36a875f512dcd544b6f5279fbb,¶Anna and Matthew colliding and they just stand there smiling at everything and everyone they knew before fading and then disappearing with a multicolored flash of light
5/9/2018 15:41,afda99c20bb464ccd8128cb322e7501e,Dope aSS Rola
5/9/2018 15:41,1c916943dbd4bc36949027ecfd7dc804,Like really?
5/9/2018 15:41,2ca52a42c08e9c7c0cb60f7a22ab1457,FUCK ENGLEWOOD 12!!<NL>Lucky I wasn't shot today by you pussy ass ops!
5/9/2018 15:41,d7d0501288e6e98b0594873528dcc4ba,Young<CM> gifted.
5/9/2018 15:41,afe580bafff1345f9f9276653bb2c09e,have a good evening everyone!
5/9/2018 15:41,f22419d8a90783555dee84954d6f33b4,can't help but to cry.....
5/9/2018 15:41,1a81dd5ffb048c1483a56eb58d396818,Some Body talk to me 😔😔😔😔#BoredAsFuck
5/9/2018 15:41,22d158dff608579118833b17cf48dfe3,Grandma put the works
5/9/2018 15:41,a1f30e5398f7250a147fc92252f2e0da,He wasreadyto go and I could heart him shout♡♤◇♧♡♤€£¥₩◇♡¿¡♡◇》《♤》
5/9/2018 15:41,7b6f95f483317c133e2be394fe4d7d99,I'm gonna leave this up for a week. Comment if you actually want to remain on this friends list<CM> don't<CM> and I'll delete you. <NL>I don't care who it is.
5/9/2018 15:46,c5e22c1b19cc62a6be965543163377a6,My brain hurts...
5/9/2018 15:41,d9eebae83fc20fcdc6df2b957643fa8d,If your teeth ain't up to par.. please stop cheesing in your pictures.. we don't wanna see how many cigarettes u smoked & what u had for dinner the past 3-4 days.. Please & Thank You.
5/9/2018 15:41,04849ef7ccf7e542d36c988186c448da,How i feel this morning #Blessed <NL>#good  #Stomp
5/9/2018 15:41,d388b04efcbecf7b9d6b2df54cd34096,Uhhhhhhh oh
5/9/2018 15:41,ec62f2260bbdb2e12af26e8ced402b91,I swear once i Finish with the Last 3Songs ima Post #BlackSilence All Honesty.🎶🎼🎤🎧🔥😇😈🔥.
5/9/2018 15:41,653a9d7fb48795a302a62cff7e61635f,And this is how Liberty dies<CM> with thunderous applause....<NL>How did we get here? I mean I know my generation is in general undereducated<CM> that's not our fault. I know that there is still underlying racism in our country and that's nobody's fault either. But we voted for a man who had no campaign until 2 weeks before Election Day. We voted for a man that has no right to even be near a position of power. We officially made the World hate us more than it already did. I've gotten 4 messages from my internet friends in Canada<CM> asking if I'm gonna be alright because they knew how upset id be. And honestly one single event in the world has never made me as sad or depressed as I am now. I had a nightmare and woke up early and decided to check<CM> and I don't think I ever woke up. In 4 hours I'm gonna sit in front of some of the CEOs and leaders of multiple organizations that help homeless youth and have to act as if I am in a clear state of mind. I've never said something so strongly<CM> but fuck you America. Fuck you for making my generation clean up the mess we just made. Fuck you for making the world laugh at us. Fuck you for not caring about women and your LGBT friends and family. Fuck you for feeling so superior that you voted for the most bigoted asshole I've ever seen in my life. The most abusive asshole I've ever seen in my life. So have fun having a doorknob for a First Lady.
5/9/2018 15:41,afc9163701797434b7cc7b8fa92f6fad,Going job searching DT. Current job sucks. 💯💯
5/9/2018 15:41,ee54a5a604101b77e7d1a2c3764061b7,The most creepy place but very artisic and photo way to take a picture of. Including painting.
5/9/2018 15:41,0d571c37c7ed2be93102bce0bd7b7e43,Where is my other half. 😂
5/9/2018 15:41,78fa628332f11463dda2f555070c8ab6,Someone talk to me
5/9/2018 15:41,2f4e86b89962267c86f5302b9f8f7d3c,There's a rainbow halo around the moon tonight. Blessed be. 🌌🌈🌙
5/9/2018 15:41,d6fe3114fcaddf548eb58dccb98990d0,Lmfaooo shorty said aint shit in colorado.. So why u tryna take a trip then?😂😂😂😂😂😂😂
5/9/2018 15:41,7c8560981538f360cfc6021d9311f0ed,This sort of tripped me out...
5/9/2018 15:41,441afdf17b0f90dd9c619edcd7d4f0e5,- I'm from CHICAGO 😈🌍 where females 👩 get mad when they kids 👶 say they hungry 😭😭😂😂😂💯
5/9/2018 15:41,bbd5b519af6766375fe11d0b3d1b5c73,Yup Emotions are hard to deals with. You can kill them but they're still there
5/9/2018 15:41,09040b19b1a4be097b0d1f858cd093cf,Fuck this generation.
5/9/2018 15:41,5bd8c798abf07adea6b28b1498c05f72,How beautiful. Made me cry. Don't ever let anyone stop you from being who you want to be!! ❤❤
5/9/2018 15:41,6efd789e16c019891fcafa7c98dd147f,Going to Arvada tonight<CM> i'm done with this bullshit drama at the urban peak in Denver i'm done with fucking being nice to everybody because apparently I get stabbed in the back for being there for people and they want to fucking fight me when I have done nothing to them for them to fuck me over and I guess I'm too nice for people song now it's time for me to be a bitch so everybody around me but I'm nice to just wants to fuck me over so fuck them have a great life because I'm done being there for people I'm done being nice I'm only going to be there for people that actually were there for me and not using me.
5/9/2018 15:41,9d8390dbaa72c10be3ac07fac3d57b76,The man nights out. My boyfriend his friends. Made them eggs and breakfast potatoes.  They played video games. This my morning and last night. They went to a bar for a fight game. Lmao I am the best girlfriend ever Tim Benson.
5/9/2018 15:41,2f0d3f01f9a1c1f7737de78c60e7e8d3,Hibaq Osman your comments have me☠💀☠💀💯🔫
5/9/2018 15:41,b001ab75584bc782c49e7e50c53979a7,get out your Trippy kit
5/9/2018 15:46,7c8c3b584fa75d3c90803bea995c4e93,Looks good
5/9/2018 15:41,c0582bec63de474d69c9f8b9f1d1b257,Oneday 😍❤️
5/9/2018 15:41,ce7e06d74161605d54b479c0496a9349,Labor Day 2016 Blazing!!!
5/9/2018 15:41,7ec2c80809cd0f371289e0f98e344f48,Soliloquy
5/9/2018 15:41,7ac75f355d15c5057a6f284eda572701,So today I left  my keys on my friends  house I forgot  to get I want  all the way home  in back to get my keys lol I am getting  old
5/9/2018 15:41,3851d63c6ed238000bab8d8db6ba23e4,ok but like these three have strong make up game oml
5/9/2018 15:41,57b044b63590372bae2074afedd978c5,Batman the killing joke 10/10
5/9/2018 15:41,d982d62c34d92596dada7bd9451939c6,Kids: <QT>Do you have a cell phone charger?<QT><NL><NL>Me: <QT>You know<CM> when I was your age I played Nintendo and climbed trees.<QT><NL><NL>Kids: <QT> Yeah but aren't you like<CM> from the 80's. Stfu.<QT><NL><NL>Me: <QT>Yeah when I was your age I also got my ass wupped by other adult. Little shits.<QT>
5/9/2018 15:41,84a92c9a6e8d8b76e2097187a34de522,It's cold but not to cold for a walk.
5/9/2018 15:41,461cc9ff298b4bf934d8a9481268422a,Hibaq Osman
5/9/2018 15:41,0fc2ecbb98da30a5d547d86805e0ebef,am i the only one who hates edited songs and movies?
5/9/2018 15:41,457e0fac6e38c9e0bf20a04542147814,Look at my handsome love😄😄❤❤
5/9/2018 15:41,890bdb6b0c58256e3aa83765a785ec9b,The game
5/9/2018 15:41,9c11f4ff040daa802a96dd312661cebd,#stoner
5/9/2018 15:41,db1184b1d4a1e9252906b2d6e62f34aa,If today was a person I would totally punch it in the face.
5/9/2018 15:41,bf54a554628c192fd8d461c5737544d6,Happy Birthday <NL>Dizzy <NL>Gone but never forgotten#<NL>$quaadddd!!!!!!!
5/9/2018 15:46,cf75d3a07481f9566d56a7a4d9a785d0,After the video stopped he prolly threw them shits back At em & said fuck u old ass nigga 😂😂😂
5/9/2018 15:41,191af38e09f3bf3e4a2964c8a39d9772,Waiting on the 2nd episode of power like.......
5/9/2018 15:41,619579f6b8857c546c93c87c91c4e511,Think aboutb it hehe
5/9/2018 15:41,d972ef21b9cdee38cb0e6f98ae87e456,LaGang LilFoe 😂😂😂😂😂
5/9/2018 15:41,8b1c2068fab2eb8b13cb67ca68c2089d,<QT>why do we fall master bruce?<QT> <QT>to pick ourselves back up?<QT> exactly. - batman begins
5/9/2018 15:41,f52fe04947580d124325d795e0a76357,Alex Coleman
5/9/2018 15:41,c64b998109d3b8d8618c6a8bf74731ae,cigarettes make me wanna shit
5/9/2018 15:41,5e2469b8c72b460a166da3605b006ebf,Death is peace<CM> and life is a violent struggle to get there
5/9/2018 15:41,f6a438fc90baf8f3237fd6fe1482f271,I hate allergies 😃 why am I allergic​to the Earth?😂😂
5/9/2018 15:41,519c9e6fb6a6deec53785312c3cd41e4,I'm the type of guy that if I really have pee and men's restroom is full. Best believe my ass is running into the girls bathroom
5/9/2018 15:41,03515d2aadab00825355764eee939a75,Nice greenery
5/9/2018 15:41,0b6aca5e909d233948a767dfc5e4d3ad,Great my transmission blown out in arvada<CM> now I have to lie to the bus driver just to get back to Denver
5/9/2018 15:46,1aa9bda1a5306e43066e0df84264da57,For real though... What Thee F bomb!!? Lol
5/9/2018 15:41,68ca8f8dbafd09b0c75c684daa52ca51,I will be happy as hell
5/9/2018 15:41,ff2551dce834b5f9853efe7eefcec605,Gonna be at wheel park tomorrow hmu if you wanna chill
5/9/2018 15:41,d2cffc7fea589b939b556d8abd58f737,Time to get up and get ready for work
5/9/2018 15:41,e64b545303910b45409cd3782145d24d,Thank u god for waking me up to see a another day . Thank u for this great weather today it is a beautiful day outside I am enjoying it every last bit of it out driving around today .
5/9/2018 15:41,4742a5468906a954cc5198d1daa26d83,Brooke Skyler Steele hahaha yuuuup
5/9/2018 15:41,1812f86065b3d2040d98c04c1f35fa6b,Feeling some typa way rn...🤷🏽‍♂️👿
5/9/2018 15:41,e5852c2496960d87e566ed7299e2ac6b,Its rare to meet a girl who appreciates . especially the lil that means the most. .
5/9/2018 15:41,b0cb4ae6c068958570df0294f7a051a5,Pick a tongue and I'll inbox you <NL>0👅1👅2👅3👅4👅5👅6👅7👅8👅9👅10👅11👅12👅
5/9/2018 15:41,ebf3727f99dccd37057a87ecf48e2b4b,If you post Pokémon Go shit I will block you<CM> I'm tired of seeing it on my feed
5/9/2018 15:46,fbcacbefd44c49448562377b46dd8b75,😂😂😂
5/9/2018 15:41,ffb1e8ec8abd8d07b270ba56bc30f9c8,Warren TwoCrow
5/9/2018 15:41,5611fc352c755c7137bcba7f626c9010,If I ever got a life sentence I'd shorten that shit up quick<CM> but otherwise life ain't that bad
5/9/2018 15:41,893f340c8e193bf8f0b10aa2efd5745e,God hates gingevitis
5/9/2018 15:41,a5a3badd4307624002d8a04ff1072500,I can't wait to just roll up in take a shower  long 😍😍😍😜😜
5/9/2018 15:41,d03599810ac0d5633e5d18559499e83f,My baby!!
5/9/2018 15:41,ab7762fc981f52a6e063554a7035d068,Takeoff
5/9/2018 15:41,58ed34c57165ed953c0e69a665060859,I detest this -.-
5/9/2018 15:41,04b6dd0b12bf20b407026f6017fe4353,I am feeling very sick and tired
5/9/2018 15:41,1cee84978e8dd5ee80a7b90a14627659,i'd be the idiotic fucker that would actually drink this tbvfh
5/9/2018 15:41,3da57f02686d0201720b99f03952d4f5,It is crazy how niggas are now days but as I said next in line
5/9/2018 15:41,9873cbf0399950e5280eb10792450bca,Id be a giant fucking scorpion fucking a giant fucking crab
5/9/2018 15:41,b08f43b7aee0525fb1bffece00e112ee,Haven't slept in a few days now... haha funny how life can jus pick you up then throw you down even harder.
5/9/2018 15:41,7d22f3934ed2d7207851082601a22bb0,Watching daredevil ... Not bad so far
5/9/2018 15:41,8eaa51465e400dcde2a77c49076ef4a3,at the time I wonder how much I could have made if I sold my adderall instead of abusing the whole script and never sharing
5/9/2018 15:41,864a0e860b1e6c346635ed007a4d6460,deam be like.....
5/9/2018 15:41,637172371791cac2f1e93b669aa63c7c,True. I got my beautiful GF and my little brother
5/9/2018 15:41,4eff7977074d30271010cd2059a3e143,I wish to Stay Good. Cause in my Past I done Did Enough Already. 😑😒😒😒 Lord knows.
5/9/2018 15:41,c87ac1218bbcdcff7723d5722493b745,Infatuated with killing my vibe you called it love i called it no trust you called it real i called it no us Funny how worthless you make me feel i know where my worth is and right now I only need me 👌👌💯
