post_time,post_id,message,First category,Second category
5/9/2018 15:41,5286b7bc22bba2de366e14a856036aaa,U not the only one to turn ya back on me.. do ya thang Shawty.,,
5/9/2018 15:41,5288a48522f480e9723f397a633ca8c5,on some real shit,,
5/9/2018 15:41,5288a48e6c0fdb292d3af16abe39a982,Booooored AF someone come play Zelda wit me,,
5/9/2018 15:41,528f10e2c31abc3eedf528a12f153651,Delete my 2k mycareer im bleaching your weave & burning your red bottoms,,
5/9/2018 15:41,528fa00ac8edf38f5baaec606fefcfe2,Merch table slo pain and strange music,,
5/9/2018 15:41,529145081a577bd5cc153c93182f1897,My new car,,
5/9/2018 15:41,529341d8e4f5433d2aa2c6e632374571,Goodnight Facebook time for me to go to bed and after work tomorrow morning so I'll probably be up very very early like 4 in the morning have a blessed night stay warm,,
5/9/2018 15:41,52969be6ee76f074bada6acdd7b043ce,TBH! I'm not gone lie<CM>....Mannn<CM>my Trust is all fucked up<CM>And Half of these niggas<CM>who know my women<CM>or X...Whatever keep trying to shake my Hand<CM>And Fuck with me<CM> Man I don't fuck with None of these niggas<CM>Like for those who call themselves my Niggas<CM>But was trying to Fuck My X Behind my Back<CM>...Mufuckers Are showing Fake Love to Me 4Real...Truth be told<CM>Fuck These Niggas<CM>And Fuck you for Fucking with these Niggas!<NL>...And Drake think he Going threw Some Shit. Shiiit. But I'm Good. Fuck Everybody<CM>And I don't give AF How you Feel<CM>or Anybody in this World Feel. I'm telling yall Ass How I Feel. So If Anybody think that I'm Finna Be that Same Kind Ass Nigga. You Can Eradicate that shit.<NL>But its Good! Cause I'm not gone Stop my life for nobody<CM>And<CM>Damn<CM>IDGAF. Cause I'm still Bout this Music....But<CM>Lord Please keep me Sheltered with your wings. Cause if these Niggas keep Sticking in my Face And Trying to Shake my hand<CM>then Shits Gone Get Real Mufucking Grusome. And That's On My Soul.,,
5/9/2018 15:41,5297199d8f34d491b0b156e4a39b2ce0,My man only cleans when he has a attitude . Y'all should see him in here <CM> bet he don't wash the dishes tho..,,
5/9/2018 15:41,529976af6d7b57b7408515f50f784d98,Joseph Morningstar Burcham,,
5/9/2018 15:46,5299984eb2764156dbb26c6600c08e12,I think he likes water bottles,,
5/9/2018 15:41,529e27606c8eb3db4671adbc2994b19a,💯 my exact feeling 💯😂,,
5/9/2018 15:41,52a2b1b3c05a4f620efef3b0a8b3de4a,Finally! My tapers and plugs came in<CM> which means this ALT witch is coming back to town.  Passion is my fashion boo. 💜,,
5/9/2018 15:41,52a5476841538a6a8698686618be36f5,TBT to when I was a year old feat. my little sister.,,
5/9/2018 15:41,52a5d4710b8e97c4774f0028aa17181c,Good game y'all! Good fuckin game! Good way to will back! See y'all in Oakland,,
5/9/2018 15:41,52a827ab318ec35dce71a146c31316a8,❤❤,,
5/9/2018 15:41,52a8fc6cb26d38a217943c1ef1f35117,❤👌,,
5/9/2018 15:41,52aa49faacd92457357b337d81156da1,Jeremy was hereeeeee ..,,
5/9/2018 15:41,52ab52b18d7d9ca9e6d73b2edc64624a,Meh just for fun,,
5/9/2018 15:41,52abe541ceb5f23cad5e1f9897cda553,WHAT A GOOD WAY TO RUIN SOMEONES VIBE,,
5/9/2018 15:41,52b1235405e69a664814dbc90520cfdf,People don't change,,
5/9/2018 15:41,52b176ad5450572cea54df166ec08202,My dad n mom is tattoo's on my shit,,
5/9/2018 15:41,52b77fffbf632ddf51e2556ac37d8162,Fuck this ima rearrange my apartment really quick. #midnight,,
5/9/2018 15:41,52b785739fbc9ec11fe5421c28a0b937,Idk how to express this shit .. I'm not a person to show feelings or affection etc..,,
5/9/2018 15:41,52b9cd26d2c0da10ce9b6be8e1f50e5b,❤😍💯👌,,
5/9/2018 15:41,52c17701c5c28ab5e8e23b2870f325e8,Very True for the people who have seen me angry.,,
5/9/2018 15:41,52c4c9cd36c8c46092d51f4a5e9a38a7,i have to work today at 2pm at the football game omg log as night how the hell i am i going to get home me dont know,,
5/9/2018 15:41,52c52ff4cb88bdfb9353aa4912fe494e,The ones you have to worry about are the ones that don’t act hard and keep to themselves. Be careful your luck might be up.,,
5/9/2018 15:41,52c57ed966e4ffe4f482ed7acb29eb00,That heart breaking moment when I finally get home an wanna put my hair in a bun an I CANT FIND A FUCKIN HAIR TYE!!!!,,
5/9/2018 15:41,52c6fd540b4a064465fe64657aa8d7f1,ITS HOT. (Dr. Steve Burell For Your Health.),,
5/9/2018 15:41,52ca9156e13654be7cda811662908c4e,Cuffing goofies. That's a no no 🤦🏽‍♂️😂🤷🏽‍♂️,,
5/9/2018 15:41,52cb194eec56041856db584454b028d2,Omg this movie gives me the feels,,
5/9/2018 15:41,52cb4aac2d551eced8f2a81f7d8b9094,Only if forests were like this<CM> humanity never created machines.,,
5/9/2018 15:46,52cc6a3a548ea3d12b1835a4eaa7b31d,We need more people like this in the world ♡,,
5/9/2018 15:41,52cd2815bd49fc9506dea4041e22b07a,I swear though!!!,,
5/9/2018 15:41,52cd3ac66ee28ff4d1b231a7a11c8833,driving droptop so i can't even hotbox,,
5/9/2018 15:46,52d143e2f9e13418e7e9cbd964eae661,Hinduism is a cancer.,,
5/9/2018 15:41,52d29ab431586f0d68b292c4c4b0b4f9,I love this one ugh...  Breath taking ❤❤❤❤❤🔥🔥🔥🔥🔥🔥,,
5/9/2018 15:41,52d3c299a1d5559f6906a6403d5b5b9a,I just now found a msg request from my ex girlfriend who passed away last January.  I didn't know she ever messaged me after we split up.  I feel shitty:<NL>  It's Jen. I'm up in Denver<CM> I miss you. i've missed you you for since we fought. I'm on the streets<CM> but have a phone if you feel like calling me. I only have a little data on it<CM> so if I don't hear from you via facesmack<CM> gmail (gmail.com) or on my phone 719<CM> then I'll just assume i shouldn't bother you anymore. Anyway... yeah... I miss you and I'm stupid and I'm sorry.,,
5/9/2018 15:41,52d3ee9cce9dd5bbae4cc4267a5e89e0,В житті мало моментів коли ти любиш людину а вона тебе не...Чому я скажу  вам тому що вона проїбала свій шанс<CM> но потом вернеться довас но буде позно<CM> такшо бережіть любов не давайте її уйти отвас нинасекунду...,,
5/9/2018 15:41,52d4c87520ec3b1af88764513d7cacd5,Q&A with Cousins lol,,
5/9/2018 15:41,52d7c08c1ccf5b26a6fc4a52a79032f2,Smh...,,
5/9/2018 15:41,52d9505ef1dbeffa7b9e8c857ab8379b,Getting ready to pamper myself for a week of school . Already done with half of this CNA book thanks to mother and finished High School . Almost ready for Clinicals . Another week some babies 👄 <CM> I'm working to the top .,,
5/9/2018 15:46,52dd9eadf1bab8ff8d4a789c7f636b3b,Oh my gosh!! Look at the little thing 💙,,
5/9/2018 15:41,52df90e77d37e672f40ca246d9a0eda2,3 RINGS... Broncos gave me a superbowl ring.. white sox gave me a ring some years ago.. come on cubbies. gimme this 3rd ring.... ill be the happiest,,
5/9/2018 15:41,52e0d00cd4a0c9c6ad7f1db0e78c5956,legit going to Pride in like 4 days and its gon last till the 18th i think,,
5/9/2018 15:41,52e28c8d1a52ae3d2a1d57bcf4a032c6,This Position With The Right Mf Boa 🌊🌊🌊🌊🌊,,
5/9/2018 15:41,52e2ce5ca36cecdb348ea541d84882b7,Why I love Colorado so much!!!!! ♡♡♡,,
5/9/2018 15:41,52e787d8b059b1fef33f1b9e9e5b1270,Me during Dizzy Wright at 420 eve at the rocks. Method man and Redman were the shit too.,,
5/9/2018 15:41,52ed6218c2b9aa2745d7667754eae8f2,Ofn,,
5/9/2018 15:41,52f0ca68629b9d653016a849e4706fd7,Well my brother and I gonna spar at casabonita,,
5/9/2018 15:41,52f50fcb110a7914fb0a6b6a3a1b0695,<QT>Gowwaan diina fira <NL>godhata<QT><NL>Kan akka Gege.<NL>AD. Azuu.U,,
5/9/2018 15:41,52fa282424c1f1beaa55827fd37aa236,#NeedANewCarreer,,
5/9/2018 15:41,52fc7089972354b6ca1001975d257e67,In New Orleans <CM> nobody but me knows the next move .,,
5/9/2018 15:41,52fccde722b38c3f8d40f0ae7be81ccd,Want,,
5/9/2018 15:41,53011712d06765fa95d69e7c4ab18bb4,Just want someone to love me as much as i love em,,
5/9/2018 15:41,5304d76de878634e60b9987296a62d95,Bad news after bad news.,,
5/9/2018 15:41,53089e6b303331d1d9bae17c07510cab,I try so hard.,,
5/9/2018 15:41,5309847fe373c2e0f471c6dcba17b874,Making Boss moves. And I got Alot of Opportunities on the Line. And Way Much Going for Myself<CM>And I'm Blessed and I thank the Lord for Having Faith in me<CM>And the People I love And Also. More Faith for Myself. Cause I been Working Hard. Me And the Fam. So this year We Going Ham AF. Now Somebody tell me where to the Cheese At.😂😂😂😂😂😀😀😯<NL>🙏🙏🙏💪💪💪👌✋👋✊👊😏😏😏😏😏😏😎😏.,,
5/9/2018 15:41,530bf2650a03935b3e34aef6cbd78f17,dear ex. : go get a new guy you lost out on me<NL>dear self. : learn to love you<NL>dear crush: you're sexy and don't forget it!<NL>dear mom.🏻: don't be such a wussy<NL>dear Dad: GET A LIFE<NL>dear school.: redo yourself<NL>dear siblings.👭: I hate you all and yet love y'all <NL>dear past me.: you're strong and brave<NL>dear future me.🙆🏻: HAVE SHIT TONS OF FUN<NL>dear future child.: papa will always love you~<NL>dear person i hate: go die in a hole<NL>dear person I love.💕 : meh I'm always there<NL>dear ex best friend.🚫: you gave up but I ain't quitting on you<NL>dear celebrity crush.🙈: you sexy and I wanna meet you one day!<NL>dear future wife/husband: I just want ya to be happy<NL>dear boyfriend/girlfriend. : still waiting for you<NL>dear people that hate me. : well y'all are jealous of my trans gay fabulousness <NL>dear people that love me. : y'all are amazing!<NL>Tag 20 people you nominate<NL><NL>ILL PASTE IN COMMENTS!!!,,
5/9/2018 15:41,530bf5dcbd20ece580bf15ddfded8ac6,When you spent hours building a beat with your girlfriend nagging in the background behind you and she unplugs your computer causing you to lose the project file before you get a chance to export it and then proceeds to yell at you so you leave the house to calm down and she follows you screaming at you causing a scene in front of the whole hood so you tell her she's lucky she's not the homie cause if she was a dude you'd have knocked her teeth out but she's a girl so you gotta restrain yourself,,
5/9/2018 15:41,530dc866f8aba7f9f32f9a2a023ee43d,Damn.... Today's almost over. Scheduled for work in the am. I wish she would text me back. <NL>#GuiltyConscious,,
5/9/2018 15:41,531061b6e10fc5f672ba2b202cda3eab,I Am the Pimp and the problem<CM> Tbh! Lol I can't Help it Cause ima Boss<CM>And I'm on my P's And Q's! Shit im fina be grinding Like i want 2Real Soon And It's Back To T.U.T! LOL THE GLOVES FINA BE COMING OFF REAL SOON! Cant Nothing stop me But me! And Its My Time<CM>...Thank you God! And At the End of the Day<CM>Anybody who think they will Rise Against me Will Fall<CM>..Shall No weapon Be Forged<CM>Or Formed Against me Shall Prosper In The Name Of Jesus Christ! HAA I'M GOOD ON MY LOSES<CM> AND HEADED TO MY GAININGS! KEEP LETTING YOUR BLESSINGS RAINING!😊🔥🔥👊👊👊👊👊👊👊👊👊👊👊👊👊🌞⛅🌞⛅🌞⛅🌞⛅🌞☁🌞☁🌞,,
5/9/2018 15:41,53151f8eaa4549fe278bd98caf82dab2,I just look at the bundles yes <NL>She did that,,
5/9/2018 15:41,5317d8bc7b068e83941aef3e9fc5ff42,This person dares to wake me from my sleep. Grrr,,
5/9/2018 15:41,53186e7b773ee12bbd8673a975d7cffe,This is where I live now,,
5/9/2018 15:41,531a02ea110d55deaf979159256eb94d,Halloween night,,
5/9/2018 15:41,53202a2659f3351f214905f3f7e544b8,Meee,,
5/9/2018 15:41,5321bc4b61fe8e2356c7b6dae9321e72,Who's tryna hit this mansion party? Inbox me,,
5/9/2018 15:41,5324df7cc78c92e08560b4fbaeb45921,I believe is really weak when people delete comments off facebook to keep a certain fake image going<CM> wouldn't it be nice to be able to handle the truth and be at peace with who one is?,,
5/9/2018 15:41,53266dce539c0fcafa6eedbca8f0ddb2,Sunday funday! ! Let's go to the mountains and hike 💪🤘🖖,,
5/9/2018 15:41,5328580ebb2425c3563f508313137a58,Off work finally😭🤗,,
5/9/2018 15:41,5332b0693097aca844006f607d23f391,I fucking hate guys they r just fuck boys,,
5/9/2018 15:41,533543a63c8133128cbddcc5aabda23e,<QT>In tribal politics<CM> you can't just be wrong about something<CM> you're also evil.<QT>    Carrie Eclectic,,
5/9/2018 15:41,533c85d1ad66e539f25ceb462ae7a997,Old Wen My Hair Was Dyed 💪🏽💘😍 That Color Doe . 😻,,
5/9/2018 15:41,533f6fbad7cb885e89eabe4a8d9d6fcd,You can't take black people nowhere,,
5/9/2018 15:46,5344b75080084a4b0f68c8ce12d890cf,Still The Same .,,
5/9/2018 15:41,5349a2c059a0224d15a7a8c6f799c49e,I knew they neva treat me rite,,
5/9/2018 15:41,5349bc2fc7f9ccb14a143513fe42dd65,Naaa<CM> I don't want that. Moving on.,,
5/9/2018 15:41,534a7e985fb7891614ba7cc02b3796d9,Jose Morin Mike Fupm Campbell this looks fun af,,
5/9/2018 15:41,534b0b236a96c7d331587268d8270d0f,Accurate.,,
5/9/2018 15:41,534ba5ab4d897d313ef240ea9d652771,😂😂😂😂😂😂,,
5/9/2018 15:41,534be7f8907db54020f16a4af0e78b23,I love you Barbara Koenig,,
5/9/2018 15:46,53506eb8dcb81a908daf4df321beaccb,A cause i can get behind<CM> and better yet eat,,
5/9/2018 15:41,5352d5baf8ef7a53e5dca401369d1c17,Ohhhh shit we look at what happened after we broke👀💯👑🔥<NL>The things we do at Job Corps😂😂😂,,
5/9/2018 15:41,53538b0a4fb819862f1115496551c1c6,😝😜😛,,
5/9/2018 15:41,5353a295dd3db0c84c980a8795577989,I got fake people showin fake love to me 😂😂😂😂 Fuck em. Dumb asses,,
5/9/2018 15:41,53565b5a0c31650427836b04207aa3ef,everyone be safe n stay warm out there tonight,,
5/9/2018 15:41,535a229ae3912c230f5fbd0ddda32a3b,Forgot to post this but got me an IPhone last Wednesday morning so hmu with y'alls phone number. My old phone got stolen so lost a lot of y'alls numbers,,
5/9/2018 15:41,535b16acbd9b1953dfdfccac157ba105,THOSE OTHER BOYS THEY GIVE YOU TOYS BUT ALL THEY WANNA DO IS<NL><NL>keep up.,,
5/9/2018 15:41,5360a8beff46d8a35a4dabc1373d2bf8,AT AJ KD EV JV HF JC,,
5/9/2018 15:41,5362d9bfd2468e7276dc156cd54a6a78,Ethan in his new high chair,,
5/9/2018 15:41,536446b51f6af731782078e991545d0d,Niggas being Facebook soldiers is the best part of my day lol,,
5/9/2018 15:41,5364b76e0ceb82a4a29a5a371b298fd9,Who tryna sneak me into excision on the low rs,,
5/9/2018 15:41,5364c3b0acb9d00251d8a2d7d25a9f7c,Enough I'm not accepting no more friend requests,,
5/9/2018 15:41,53654c81b079eb8eba52303a688a2cc1,Y'know<CM> given that Shu Takumi was the one who headed the design and scenario of Ace Attorney Vs Layton<CM> I don't know how I was ever surprised that they had a character named Carmine Accidenti. Who was in a car accident in the beginning scene.,,
5/9/2018 15:41,536a2bd2788070c30f2b1903bb7f59d2,Nuggets,,
5/9/2018 15:41,536af502cfe7fdc433e051baaa8e3c69,the done doing anything nice for anyone forever.<NL><NL>nobody is dependable.,,
5/9/2018 15:41,536ec48b15ce43561db4d43058fa9d8b,thank you everyone and happy birthday to My #twin #christanheredia,,
5/9/2018 15:41,53703177391821d6cf8297e6162866e3,Emily Marie Flora,,
5/9/2018 15:41,5371d211e9866d643ef3825217f15ed6,Let us say for a moment that there really are gods responsible for the creation of this universe. What law of nature says that they even care about humanity<CM> or that they are not malevolent beings that simply enjoy fucking with us? For our own salvation<CM> we should not look to the sky<CM> but we should look instead to ourselves. The only thing that can save humanity is humanity. All else is naught but faith. Comforting<CM> yes<CM> but unworthy of respect<CM> and completely useless.,,
5/9/2018 15:41,53724a190d99ababf0b08b3aa671683a,Tired of being humble fucken people walk all over me no more,,
5/9/2018 15:41,5372e2cf95791fdbf6d8b4fb6520671a,Why tf can I actually read this?,,
5/9/2018 15:41,537548a2a62d3dacd71450420e771b71,I got 3 bath bombs from the local Hot Topic(love them tbh) but idk which one to use first rip me lol<NL><NL>Galaxy- angery<NL>Party- wow<NL>Earth- like<NL><NL>EDIT: going till 11 pm my time<NL><NL>Currently 8:53 pm now,,
5/9/2018 15:41,537784c8e1278b9a4020b5ebd9a333f3,Can someone please watch my mother trucking playlist. It's very simple. Tetsuakumi at g mail do com. I'm dead serious I can't sleep because of You.,,
5/9/2018 15:41,538303d7d013e89591ebdea2ec4620b6,Haha this to funny,,
5/9/2018 15:41,5383451f3007822930b62d14e27cf8f1,I am so high off this load ass weed man,,
5/9/2018 15:41,53838406caba2903f2b6fe15f4241d94,i  want to go to Shenzhen next year....,,
5/9/2018 15:41,53883c0001b0b2c20beea92a5e7b6297,Why?,,
5/9/2018 15:41,538b16553d912016254f66df5e714f3b,If Im playing Pocket Mortys; LEAVE ME ALONE. Thanks<CM> boo. 💜,,
5/9/2018 15:41,538caa84665006c12075760b59c79219,haha. nigga clownin,,
5/9/2018 15:41,538d8e20bc574072f766325805b84ef3,😂❤️ of course she would,,
5/9/2018 15:41,538d9bdc9695ff81a30243ad077304f3,the accuarcy god,,
5/9/2018 15:46,538f9c5c77fcfa1f1af024721fe49b69,She looks like Steve Briskin up there,,
5/9/2018 15:41,538fd5d251a16a2f71010348fbcf8cfc,I want to show Anton Myronchuk Dwinell that he has not been loved before. I want him to feel with one kiss and hug how i can love him for eternity.,,
5/9/2018 15:41,5390348b520e3dc22bd734917751a641,Ig im. Smoking alone today!!!,,
5/9/2018 15:41,53907b90e9d88aabcda3a64cdd74c838,Oh<CM> hey. Powerglove is a thing again. I remember listening to them throughout all of middle school<CM> and during my freshman year.,,
5/9/2018 15:41,53918af71e6dfa6d872038869ffe470b,Bro.... I cant do no shirt & wear jewlery..😔😂😂😂 my chains get caught/pull my chest hair😂😂😂😂😂😂😂,,
5/9/2018 15:41,539491274334b370d541e2a46f6d6aa1,Who wants to go eat with me👀 I'll pay?,,
5/9/2018 15:46,5394e2a40365651e68be650bd974018b,Hokage,,
5/9/2018 15:46,53983582f5130295d1345ee95903a3ba,I need this,,
5/9/2018 15:41,5398799059ad8b5c4c3614aa63e59b4c,One for My Grandpa Hood and the other half for me,,
5/9/2018 15:41,5398f137c99ce581eb5521c348cd36e3,this is so you,,
5/9/2018 15:46,5399c351dce23eba718efc31d23c8604,that was dope,,
5/9/2018 15:41,539a45a4e6da8c327dadbba1586b46ed,What do I do to people to hate me so much,,
5/9/2018 15:41,539b315393cd9fcecc383896a249c86d,I have found a God. I am no longer an atheist. Love surrounds. The third eye has shown me the truth.,,
5/9/2018 15:41,539c2407b6995a88ecf677cb391e1b82,I love my dear little sisies.,,
5/9/2018 15:41,53a0ccd6cd3284d705e629fa27ef2fef,I Separated myself a long time ago. 🤷🏽‍♂️,,
5/9/2018 15:41,53a74910b40b1b60139e4fd77c7af229,When we got mud on the tires we are having a good time✌💯😉,,
5/9/2018 15:41,53aa97bfe3bdd75aee24f35d3ebe6e48,Who 🆙 ? Wit Me,,
5/9/2018 15:41,53acf1c9b1dc1fd535a5225c1f51c921,So fucking sad! Wtf!!!,,
5/9/2018 15:41,53b1764e4bc4bd27777760f426a6edff,#bestfriendsforever,,
5/9/2018 15:41,53b3cca6206e5a746848110676bcd1d9,So its official... I'm engaged!!!,,
5/9/2018 15:41,53ba86edab7b04a2399375ac63b84966,WARNING: Explicit Content!<NL><NL>It's time to accept the fact that not all dicks are big. That's a sad fact of life. It's almost depressing.....,,
5/9/2018 15:41,53bceffa7ffd4424192f464f7180b8c6,Trippy,,
5/9/2018 15:41,53bd7e40710c39fdd980492c870d7598,Can we fast forward thru April & go to May please?,,
5/9/2018 15:41,53bf9887f473f0a580bcea54b8d7f28c,What if they fight over you<CM> and its hard to choose between them,,
5/9/2018 15:41,53bfae92d0c45cbef60e646ee17959e9,You do shit for people they take you for granted .. You don't do shit for people then apparently I'm the bad guy ... Yeah okay of all the shit I've done for y'all since I've been here I'm the bad guy now ... K cook Fuck you too,,
5/9/2018 15:41,53c013964c7a26130a2cb5fde5cce486,Tamar Killed it 😍😍👏🏽👏🏽👏🏽👏🏽at the BET 😍😍😍,,
5/9/2018 15:41,53c190a10ce5f60e6790afb51001e0b2,call me a pot head when I don't remember your order<CM> but when you cant remember 4 different items i give you<CM> what then homie? 🍁🌳🍕,,
5/9/2018 15:46,53ca4a1922ea8a975375b1e86888a552,CHAMPIONSHIP RUN WITH THESE 2 by they self! Fuck you talm bout,,
5/9/2018 15:41,53ce6091e38f6eb968c8d977a0b6edc9,That interview was 11 minutes long G. Lmao like it wen great! But ion kno how to feel about it being so short 😂😂,,
5/9/2018 15:46,53ce6525802f1f1e4c296c89eafe0844,Mikala<CM> this is what I do<CM><NL>This is what I do<CM><NL>This is what I do<CM> I sit on you.<NL>Right on your lap.,,
5/9/2018 15:41,53cf3ae49972280d8a4fefef622cc695,I am so bored,,
5/9/2018 15:41,53cfa0da17869b370c2ee4de958d3cdf,Ive said on multiple occasions<CM> <QT>If there is anything you can be in this world<CM> be kind.<QT> Ive realized one must be kind to themselves as well. Entering a dark world with a <QT>glutton for punishment<QT> perception and attitude<CM> not only hurts one's self but others around in one's life. Steps for this recovery process injures my pride. I have continued to deceive myself thinking I will awake from the dark<CM> put an end to my thoughts. I have realized I need more than myself. And I absolutely HAVE to LOVE myself. I no longer want to relish in the dark.<NL><NL> I want to bask in the sun. 💜,,
5/9/2018 15:41,53d0039409d5645cbf5fed3eb1cf2b2e,When that 💰 give u energy lol,,
5/9/2018 15:41,53d321cadebaefd48d21f814eaa0352a,More money more hours. Time to stack it up & get my own place 👌💯,,
5/9/2018 15:41,53d84d16e095f9c3e8ff1494a4cead82,BUCKET LIST,,
5/9/2018 15:41,53d8a39fd4c50050fca9618a5050a115,😐,,
5/9/2018 15:41,53dce25c298ee90f4cb86d5da2b687e6,I just want to thank my friends Cody Rutland Chase Davis and Justus Hill for being my family we have been there for each other when we each other the most thanks again for being my family,,
5/9/2018 15:41,53df2fd299392bc1dd41c2f90f8e6537,Anyone and everyone goin out tonight be safe I got a bad feelin bout tonight,,
5/9/2018 15:41,53dff24192f0d489d8f14bb25056fa8a,Its my birthday bitch!,,
5/9/2018 15:41,53e39ac1d55d06ca0ca6aca5be500c11,@me next time,,
5/9/2018 15:46,53e5a06431ce62fda6c35fbafa3711e9,They let a field nga in the house...mhmm i peep everything out...although i hardly open my mouth. <NL><NL>#architecture #engineering #design #magz #creep #science #mathmetics #sacredgeometry #dyamun,,
5/9/2018 15:41,53ec91c7250cb411b50f2ed1fd1c3e41,I'm dead 😂😂😂,,
5/9/2018 15:41,53efa9b2c82dfa30aaa1711b3ee92e6f,Just keep swimming,,
5/9/2018 15:41,53f0359204686e1706e1b1a9ab37550e,❤️😍im actually wearing a dress ilove it😍❤️,,
5/9/2018 15:41,53f29c48563ee2672547eae05da091f5,Give me hate all u want but I would hope someone is looking into the Chester Bennington suicide<CM> maybe murder.  First thought why hanging when someone with that many connections could most likely be able to obtain a gun.  Plus 6 kids and a family left behind<CM> dude never seemed angry no violent lyrics and whats the best way to get publicity<CM> dead celebrity.   Maybe he did but someone with so much to leave behind and such a nice person as it seemed<CM> and hanging no less. Js I don't think someone is above killing for money look at our country for christ sake,,
5/9/2018 15:41,53f33f9ebba385613b42968e99023493,Love hanging with LadyPoetic Marilyn,,
5/9/2018 15:41,53f5d4104630bae932d249098fc5aa8f,Going back to Denver,,
5/9/2018 15:41,53f829b7afcf91afb4fff136485eff5a,It ain't fully paid for yet.. but Merry Christmas to myself 😍🤙🏾 #SKIRRTSKIRRT💪🏾😈,,
5/9/2018 15:41,53f9196c95108b26b0d5b6a3f3e6e47c,Hold Up Did Avi Pull Through Cos Now Mfkas Saying Different 😨😔,,
5/9/2018 15:41,53f95a82af6f6806f8baa6b93fa99467,This adeles friend lilly she is in the hospital cuz she overdosed so dont think shes ignoring you,,
5/9/2018 15:41,53f9f208b3917d6d13880bd337cdf2ae,The happy birthdays on Facebook we're annoying as fuck if you cared you'd have donated to cancer research for me like I wanted for my birthday<CM> and you'd be here eating this cannabis infused pasta bake and cheese cake with me,,
5/9/2018 15:41,53fc3c6b4d4c0f40a6a2d6b220e33d1d,The witch i dated in the past fucked me up in the head,,
5/9/2018 15:41,53fd529f2c7c332fbd3abb9a49732713,Hey<CM>🎃🎇🎇🎇🎇🎇🎇,,
5/9/2018 15:41,540256e25edb79f9a1cf1d3a172f0059,Is any one looking for a roommate let me know,,
5/9/2018 15:41,5402a4138e8c0abf5733fb20e5993410,👀,,
5/9/2018 15:46,540cd539d0bebe1dc0c132be97ec0f5a,I knw that right cause I slay,,
5/9/2018 15:41,54100840c3b577e814af15905d480b8a,💨Bitch you blow my high that's like turning gold to bronze😈,,
5/9/2018 15:41,5410c2f9db2d3d9adcf0bb4340ef7aa3,Lets message?,,
5/9/2018 15:46,5410c2fd59b5eef5592ce9894fdd4000,I wish i was tall enough to justify something like this,,
5/9/2018 15:41,5411067632bd0da4baa541e9f9f5b30e,Wtf,,
5/9/2018 15:41,5412cbd421e586da9b2c074437a05e38,Not to brag but i love my place and have home offically mine amd i worl hard for lol.,,
5/9/2018 15:41,5415ad4da80611eb3737551da65aefdb,Still on this journey together!<NL>#denverbound,,
5/9/2018 15:46,541a97d76833e8262d529e8065721e96,A Gucci goodwill 😎🤗,,
5/9/2018 15:41,541f04ae265dfeed197de6964b0773aa,Lmao Cj thats you bro,,
5/9/2018 15:41,541f34e483d258d513aba0f26bb4da02,To my love<CM>  i love you and only you. You have shown me what love is. I know ive hurt you but just know i love you. You are the love of my life. I know i hsvent shown u love but please give me a chance to show my love.,,
5/9/2018 15:41,5420157df482277a798fcd8becf077a9,everyone accountable your fucking suv and empty bedrooms cost a couple children a life and you thinking im crazy for these posts seals dangerous locks,,
5/9/2018 15:41,54210ca16bd8934212dcbbb8321004fa,#GreenBay #chesshead,,
5/9/2018 15:41,5423f01031cbfc6393599a60913d13a7,I dont fw nobody nomo .,,
5/9/2018 15:41,5424596e7c53ab01fb214db6fb01c973,<QT>I'm about to get some whore cha cha<QT><NL><NL><QT>Good for you<CM> hey but don't you mean Horchata?<QT>,,
5/9/2018 15:41,54254b7998bc0aaafac48c7b610d2557,Right in the feelers.,,
5/9/2018 15:41,542c7ed178134ce8f6272c603e5e382b,EARTH DAY IS EVERY DAY! It's absolutely ridiculous that we only have one singular day dedicated to the thing that created us an brings us life every single day since it has existed.,,
5/9/2018 15:41,5430f48823ca702b807cc88e55ebdca2,Porsha Wilkinson Cindy Wilkinson we need this in the house,,
5/9/2018 15:41,5433df799b0fd1eba236f127346965e3,Jeez,,
5/9/2018 15:41,543755c14969155259ca3e3ea273876e,Im scared that I won't be the soulmate of my soulmate. - 2amthoughts,,
5/9/2018 15:41,5438da48fcbd66f7433728ec0b2df116,I can't wait to spend the rest of my life with you!!! :* <NL>Russell Hughes <3,,
5/9/2018 15:41,5444afd062dd171ee29fc8c47bf10759,Early morning nap lmao,,
5/9/2018 15:46,54462789ba5bd11020652023c906c16e,Truth! 💜,,
5/9/2018 15:41,544a7478ca51eaa012b94dbd49ee2a38,In my opinion this shit is fire 🔥,,
5/9/2018 15:41,54522ab93a9ad9130e21dbf262822129,fuck yeah,,
5/9/2018 15:41,5454c337f35a1f044ff2de9f2f65c817,211 got me straight for the am,,
5/9/2018 15:41,545bb94a2755324d26ea4a88b79ca33a,Cam newton is choking omg 😂😂,,
5/9/2018 15:41,545f8e1ca80128a18a3054b91d5672ab,Lets do Dinner ❤❤❤???.,,
5/9/2018 15:41,545fce78f04be32c68318313d56dadda,I got the job,,
5/9/2018 15:41,54611f4afa0dfab05b6380a3af6341ea,Oml I forgot I posted this,,
5/9/2018 15:41,5463bf5411d5110533356b7362bd83ca,I think me meditating is fucking with Union Stations brain ATM😂😂😂<NL>#sayhello,,
5/9/2018 15:41,5464f0955450c65d98dffd648bdcd9e2,Yeah<CM> you go Glenn CoCo,,
